"","Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","latitude","longitude"
"3476",23,3820922,"08/08/2021 07:00:00 AM",2021,"August",8,"Sunday",7,"Spencer St-Collins St (South)",10,"Weekend",-37.81909256,144.9545275
"3477",23,3819059,"08/07/2021 04:00:00 AM",2021,"August",7,"Saturday",4,"Spencer St-Collins St (South)",3,"Weekend",-37.81909256,144.9545275
"3478",23,3817287,"08/06/2021 02:00:00 AM",2021,"August",6,"Friday",2,"Spencer St-Collins St (South)",0,"Weekday",-37.81909256,144.9545275
"3479",23,3821888,"08/08/2021 09:00:00 PM",2021,"August",8,"Sunday",21,"Spencer St-Collins St (South)",39,"Weekend",-37.81909256,144.9545275
"3480",23,3815451,"08/04/2021 11:00:00 PM",2021,"August",4,"Wednesday",23,"Spencer St-Collins St (South)",16,"Weekday",-37.81909256,144.9545275
"3481",24,3820093,"08/07/2021 07:00:00 PM",2021,"August",7,"Saturday",19,"Spencer St-Collins St (North)",171,"Weekend",-37.81887962,144.954492
"3482",24,3817014,"08/05/2021 10:00:00 PM",2021,"August",5,"Thursday",22,"Spencer St-Collins St (North)",140,"Weekday",-37.81887962,144.954492
"3483",24,3815246,"08/04/2021 08:00:00 PM",2021,"August",4,"Wednesday",20,"Spencer St-Collins St (North)",298,"Weekday",-37.81887962,144.954492
"3484",24,3818920,"08/07/2021 02:00:00 AM",2021,"August",7,"Saturday",2,"Spencer St-Collins St (North)",29,"Weekend",-37.81887962,144.954492
"3485",24,3816878,"08/05/2021 08:00:00 PM",2021,"August",5,"Thursday",20,"Spencer St-Collins St (North)",369,"Weekday",-37.81887962,144.954492
"3486",24,3816742,"08/05/2021 06:00:00 PM",2021,"August",5,"Thursday",18,"Spencer St-Collins St (North)",917,"Weekday",-37.81887962,144.954492
"3487",24,3815518,"08/05/2021 12:00:00 AM",2021,"August",5,"Thursday",0,"Spencer St-Collins St (North)",54,"Weekday",-37.81887962,144.954492
"3488",24,3816810,"08/05/2021 07:00:00 PM",2021,"August",5,"Thursday",19,"Spencer St-Collins St (North)",456,"Weekday",-37.81887962,144.954492
"3489",24,3812525,"08/03/2021 04:00:00 AM",2021,"August",3,"Tuesday",4,"Spencer St-Collins St (North)",19,"Weekday",-37.81887962,144.954492
"3490",24,3815042,"08/04/2021 05:00:00 PM",2021,"August",4,"Wednesday",17,"Spencer St-Collins St (North)",1440,"Weekday",-37.81887962,144.954492
"3491",24,3820576,"08/08/2021 02:00:00 AM",2021,"August",8,"Sunday",2,"Spencer St-Collins St (North)",20,"Weekend",-37.81887962,144.954492
"3492",24,3815178,"08/04/2021 07:00:00 PM",2021,"August",4,"Wednesday",19,"Spencer St-Collins St (North)",469,"Weekday",-37.81887962,144.954492
"3493",24,3811029,"08/02/2021 06:00:00 AM",2021,"August",2,"Monday",6,"Spencer St-Collins St (North)",318,"Weekday",-37.81887962,144.954492
"3494",24,3820024,"08/07/2021 06:00:00 PM",2021,"August",7,"Saturday",18,"Spencer St-Collins St (North)",248,"Weekend",-37.81887962,144.954492
"3495",24,3820645,"08/08/2021 03:00:00 AM",2021,"August",8,"Sunday",3,"Spencer St-Collins St (North)",7,"Weekend",-37.81887962,144.954492
"3496",24,3817082,"08/05/2021 11:00:00 PM",2021,"August",5,"Thursday",23,"Spencer St-Collins St (North)",95,"Weekday",-37.81887962,144.954492
"3497",24,3816946,"08/05/2021 09:00:00 PM",2021,"August",5,"Thursday",21,"Spencer St-Collins St (North)",197,"Weekday",-37.81887962,144.954492
"3498",24,3817354,"08/06/2021 03:00:00 AM",2021,"August",6,"Friday",3,"Spencer St-Collins St (North)",17,"Weekday",-37.81887962,144.954492
"3499",24,3821542,"08/08/2021 04:00:00 PM",2021,"August",8,"Sunday",16,"Spencer St-Collins St (North)",266,"Weekend",-37.81887962,144.954492
"3500",24,3818442,"08/06/2021 07:00:00 PM",2021,"August",6,"Friday",19,"Spencer St-Collins St (North)",243,"Weekday",-37.81887962,144.954492
"3501",24,3812661,"08/03/2021 06:00:00 AM",2021,"August",3,"Tuesday",6,"Spencer St-Collins St (North)",330,"Weekday",-37.81887962,144.954492
"3502",24,3813341,"08/03/2021 04:00:00 PM",2021,"August",3,"Tuesday",16,"Spencer St-Collins St (North)",1065,"Weekday",-37.81887962,144.954492
"3503",24,3816538,"08/05/2021 03:00:00 PM",2021,"August",5,"Thursday",15,"Spencer St-Collins St (North)",798,"Weekday",-37.81887962,144.954492
"3504",24,3818714,"08/06/2021 11:00:00 PM",2021,"August",6,"Friday",23,"Spencer St-Collins St (North)",71,"Weekday",-37.81887962,144.954492
"3505",24,3813613,"08/03/2021 08:00:00 PM",2021,"August",3,"Tuesday",20,"Spencer St-Collins St (North)",260,"Weekday",-37.81887962,144.954492
"3506",24,3810621,"08/02/2021 12:00:00 AM",2021,"August",2,"Monday",0,"Spencer St-Collins St (North)",54,"Weekday",-37.81887962,144.954492
"3507",24,3822025,"08/08/2021 11:00:00 PM",2021,"August",8,"Sunday",23,"Spencer St-Collins St (North)",71,"Weekend",-37.81887962,144.954492
"3508",24,3814702,"08/04/2021 12:00:00 PM",2021,"August",4,"Wednesday",12,"Spencer St-Collins St (North)",612,"Weekday",-37.81887962,144.954492
"3509",24,3812321,"08/03/2021 01:00:00 AM",2021,"August",3,"Tuesday",1,"Spencer St-Collins St (North)",25,"Weekday",-37.81887962,144.954492
"3510",24,3812593,"08/03/2021 05:00:00 AM",2021,"August",3,"Tuesday",5,"Spencer St-Collins St (North)",119,"Weekday",-37.81887962,144.954492
"3511",24,3813817,"08/03/2021 11:00:00 PM",2021,"August",3,"Tuesday",23,"Spencer St-Collins St (North)",127,"Weekday",-37.81887962,144.954492
"3512",24,3817830,"08/06/2021 10:00:00 AM",2021,"August",6,"Friday",10,"Spencer St-Collins St (North)",262,"Weekday",-37.81887962,144.954492
"3513",24,3820783,"08/08/2021 05:00:00 AM",2021,"August",8,"Sunday",5,"Spencer St-Collins St (North)",31,"Weekend",-37.81887962,144.954492
"3514",24,3819817,"08/07/2021 03:00:00 PM",2021,"August",7,"Saturday",15,"Spencer St-Collins St (North)",286,"Weekend",-37.81887962,144.954492
"3515",24,3820507,"08/08/2021 01:00:00 AM",2021,"August",8,"Sunday",1,"Spencer St-Collins St (North)",24,"Weekend",-37.81887962,144.954492
"3516",24,3819127,"08/07/2021 05:00:00 AM",2021,"August",7,"Saturday",5,"Spencer St-Collins St (North)",27,"Weekend",-37.81887962,144.954492
"3517",24,3818646,"08/06/2021 10:00:00 PM",2021,"August",6,"Friday",22,"Spencer St-Collins St (North)",149,"Weekday",-37.81887962,144.954492
"3518",24,3816334,"08/05/2021 12:00:00 PM",2021,"August",5,"Thursday",12,"Spencer St-Collins St (North)",641,"Weekday",-37.81887962,144.954492
"3519",24,3812457,"08/03/2021 03:00:00 AM",2021,"August",3,"Tuesday",3,"Spencer St-Collins St (North)",12,"Weekday",-37.81887962,144.954492
"3520",24,3811913,"08/02/2021 07:00:00 PM",2021,"August",2,"Monday",19,"Spencer St-Collins St (North)",393,"Weekday",-37.81887962,144.954492
"3521",24,3814634,"08/04/2021 11:00:00 AM",2021,"August",4,"Wednesday",11,"Spencer St-Collins St (North)",432,"Weekday",-37.81887962,144.954492
"3522",24,3812253,"08/03/2021 12:00:00 AM",2021,"August",3,"Tuesday",0,"Spencer St-Collins St (North)",59,"Weekday",-37.81887962,144.954492
"3523",24,3810825,"08/02/2021 03:00:00 AM",2021,"August",2,"Monday",3,"Spencer St-Collins St (North)",20,"Weekday",-37.81887962,144.954492
"3524",24,3811165,"08/02/2021 08:00:00 AM",2021,"August",2,"Monday",8,"Spencer St-Collins St (North)",994,"Weekday",-37.81887962,144.954492
"3525",24,3810961,"08/02/2021 05:00:00 AM",2021,"August",2,"Monday",5,"Spencer St-Collins St (North)",81,"Weekday",-37.81887962,144.954492
"3526",24,3817966,"08/06/2021 12:00:00 PM",2021,"August",6,"Friday",12,"Spencer St-Collins St (North)",365,"Weekday",-37.81887962,144.954492
"3527",24,3817490,"08/06/2021 05:00:00 AM",2021,"August",6,"Friday",5,"Spencer St-Collins St (North)",90,"Weekday",-37.81887962,144.954492
"3528",24,3818034,"08/06/2021 01:00:00 PM",2021,"August",6,"Friday",13,"Spencer St-Collins St (North)",391,"Weekday",-37.81887962,144.954492
"3529",24,3820921,"08/08/2021 07:00:00 AM",2021,"August",8,"Sunday",7,"Spencer St-Collins St (North)",99,"Weekend",-37.81887962,144.954492
"3530",24,3812933,"08/03/2021 10:00:00 AM",2021,"August",3,"Tuesday",10,"Spencer St-Collins St (North)",567,"Weekday",-37.81887962,144.954492
"3531",24,3818510,"08/06/2021 08:00:00 PM",2021,"August",6,"Friday",20,"Spencer St-Collins St (North)",203,"Weekday",-37.81887962,144.954492
"3532",24,3813681,"08/03/2021 09:00:00 PM",2021,"August",3,"Tuesday",21,"Spencer St-Collins St (North)",267,"Weekday",-37.81887962,144.954492
"3533",24,3810757,"08/02/2021 02:00:00 AM",2021,"August",2,"Monday",2,"Spencer St-Collins St (North)",12,"Weekday",-37.81887962,144.954492
"3534",24,3819265,"08/07/2021 07:00:00 AM",2021,"August",7,"Saturday",7,"Spencer St-Collins St (North)",116,"Weekend",-37.81887962,144.954492
"3535",24,3818782,"08/07/2021 12:00:00 AM",2021,"August",7,"Saturday",0,"Spencer St-Collins St (North)",33,"Weekend",-37.81887962,144.954492
"3536",24,3812389,"08/03/2021 02:00:00 AM",2021,"August",3,"Tuesday",2,"Spencer St-Collins St (North)",20,"Weekday",-37.81887962,144.954492
"3537",24,3812185,"08/02/2021 11:00:00 PM",2021,"August",2,"Monday",23,"Spencer St-Collins St (North)",139,"Weekday",-37.81887962,144.954492
"3538",24,3819472,"08/07/2021 10:00:00 AM",2021,"August",7,"Saturday",10,"Spencer St-Collins St (North)",182,"Weekend",-37.81887962,144.954492
"3539",24,3817898,"08/06/2021 11:00:00 AM",2021,"August",6,"Friday",11,"Spencer St-Collins St (North)",301,"Weekday",-37.81887962,144.954492
"3540",24,3813886,"08/04/2021 12:00:00 AM",2021,"August",4,"Wednesday",0,"Spencer St-Collins St (North)",54,"Weekday",-37.81887962,144.954492
"3541",24,3818989,"08/07/2021 03:00:00 AM",2021,"August",7,"Saturday",3,"Spencer St-Collins St (North)",29,"Weekend",-37.81887962,144.954492
"3542",24,3813409,"08/03/2021 05:00:00 PM",2021,"August",3,"Tuesday",17,"Spencer St-Collins St (North)",1373,"Weekday",-37.81887962,144.954492
"3543",24,3821059,"08/08/2021 09:00:00 AM",2021,"August",8,"Sunday",9,"Spencer St-Collins St (North)",151,"Weekend",-37.81887962,144.954492
"3544",24,3820990,"08/08/2021 08:00:00 AM",2021,"August",8,"Sunday",8,"Spencer St-Collins St (North)",101,"Weekend",-37.81887962,144.954492
"3545",24,3813205,"08/03/2021 02:00:00 PM",2021,"August",3,"Tuesday",14,"Spencer St-Collins St (North)",725,"Weekday",-37.81887962,144.954492
"3546",24,3818578,"08/06/2021 09:00:00 PM",2021,"August",6,"Friday",21,"Spencer St-Collins St (North)",175,"Weekday",-37.81887962,144.954492
"3547",24,3813001,"08/03/2021 11:00:00 AM",2021,"August",3,"Tuesday",11,"Spencer St-Collins St (North)",452,"Weekday",-37.81887962,144.954492
"3548",24,3819196,"08/07/2021 06:00:00 AM",2021,"August",7,"Saturday",6,"Spencer St-Collins St (North)",84,"Weekend",-37.81887962,144.954492
"3549",24,3819403,"08/07/2021 09:00:00 AM",2021,"August",7,"Saturday",9,"Spencer St-Collins St (North)",150,"Weekend",-37.81887962,144.954492
"3550",24,3817218,"08/06/2021 01:00:00 AM",2021,"August",6,"Friday",1,"Spencer St-Collins St (North)",22,"Weekday",-37.81887962,144.954492
"3551",24,3812729,"08/03/2021 07:00:00 AM",2021,"August",3,"Tuesday",7,"Spencer St-Collins St (North)",609,"Weekday",-37.81887962,144.954492
"3552",24,3811233,"08/02/2021 09:00:00 AM",2021,"August",2,"Monday",9,"Spencer St-Collins St (North)",655,"Weekday",-37.81887962,144.954492
"3553",24,3817422,"08/06/2021 04:00:00 AM",2021,"August",6,"Friday",4,"Spencer St-Collins St (North)",22,"Weekday",-37.81887962,144.954492
"3554",24,3816130,"08/05/2021 09:00:00 AM",2021,"August",5,"Thursday",9,"Spencer St-Collins St (North)",681,"Weekday",-37.81887962,144.954492
"3555",24,3811641,"08/02/2021 03:00:00 PM",2021,"August",2,"Monday",15,"Spencer St-Collins St (North)",785,"Weekday",-37.81887962,144.954492
"3556",24,3814430,"08/04/2021 08:00:00 AM",2021,"August",4,"Wednesday",8,"Spencer St-Collins St (North)",1015,"Weekday",-37.81887962,144.954492
"3557",24,3814226,"08/04/2021 05:00:00 AM",2021,"August",4,"Wednesday",5,"Spencer St-Collins St (North)",99,"Weekday",-37.81887962,144.954492
"3558",24,3813545,"08/03/2021 07:00:00 PM",2021,"August",3,"Tuesday",19,"Spencer St-Collins St (North)",449,"Weekday",-37.81887962,144.954492
"3559",24,3821266,"08/08/2021 12:00:00 PM",2021,"August",8,"Sunday",12,"Spencer St-Collins St (North)",217,"Weekend",-37.81887962,144.954492
"3560",24,3821197,"08/08/2021 11:00:00 AM",2021,"August",8,"Sunday",11,"Spencer St-Collins St (North)",224,"Weekend",-37.81887962,144.954492
"3561",24,3811845,"08/02/2021 06:00:00 PM",2021,"August",2,"Monday",18,"Spencer St-Collins St (North)",844,"Weekday",-37.81887962,144.954492
"3562",24,3821887,"08/08/2021 09:00:00 PM",2021,"August",8,"Sunday",21,"Spencer St-Collins St (North)",148,"Weekend",-37.81887962,144.954492
"3563",24,3818851,"08/07/2021 01:00:00 AM",2021,"August",7,"Saturday",1,"Spencer St-Collins St (North)",22,"Weekend",-37.81887962,144.954492
"3564",24,3817150,"08/06/2021 12:00:00 AM",2021,"August",6,"Friday",0,"Spencer St-Collins St (North)",34,"Weekday",-37.81887962,144.954492
"3565",24,3819541,"08/07/2021 11:00:00 AM",2021,"August",7,"Saturday",11,"Spencer St-Collins St (North)",252,"Weekend",-37.81887962,144.954492
"3566",24,3815450,"08/04/2021 11:00:00 PM",2021,"August",4,"Wednesday",23,"Spencer St-Collins St (North)",156,"Weekday",-37.81887962,144.954492
"3567",24,3812865,"08/03/2021 09:00:00 AM",2021,"August",3,"Tuesday",9,"Spencer St-Collins St (North)",595,"Weekday",-37.81887962,144.954492
"3568",24,3817558,"08/06/2021 06:00:00 AM",2021,"August",6,"Friday",6,"Spencer St-Collins St (North)",235,"Weekday",-37.81887962,144.954492
"3569",24,3820231,"08/07/2021 09:00:00 PM",2021,"August",7,"Saturday",21,"Spencer St-Collins St (North)",137,"Weekend",-37.81887962,144.954492
"3570",24,3814362,"08/04/2021 07:00:00 AM",2021,"August",4,"Wednesday",7,"Spencer St-Collins St (North)",604,"Weekday",-37.81887962,144.954492
"3571",24,3819886,"08/07/2021 04:00:00 PM",2021,"August",7,"Saturday",16,"Spencer St-Collins St (North)",274,"Weekend",-37.81887962,144.954492
"3572",24,3810689,"08/02/2021 01:00:00 AM",2021,"August",2,"Monday",1,"Spencer St-Collins St (North)",34,"Weekday",-37.81887962,144.954492
"3573",24,3821335,"08/08/2021 01:00:00 PM",2021,"August",8,"Sunday",13,"Spencer St-Collins St (North)",238,"Weekend",-37.81887962,144.954492
"3574",24,3818170,"08/06/2021 03:00:00 PM",2021,"August",6,"Friday",15,"Spencer St-Collins St (North)",395,"Weekday",-37.81887962,144.954492
"3575",24,3816674,"08/05/2021 05:00:00 PM",2021,"August",5,"Thursday",17,"Spencer St-Collins St (North)",1351,"Weekday",-37.81887962,144.954492
"3576",24,3811097,"08/02/2021 07:00:00 AM",2021,"August",2,"Monday",7,"Spencer St-Collins St (North)",556,"Weekday",-37.81887962,144.954492
"3577",24,3810893,"08/02/2021 04:00:00 AM",2021,"August",2,"Monday",4,"Spencer St-Collins St (North)",22,"Weekday",-37.81887962,144.954492
"3578",24,3814974,"08/04/2021 04:00:00 PM",2021,"August",4,"Wednesday",16,"Spencer St-Collins St (North)",1140,"Weekday",-37.81887962,144.954492
"3579",24,3815586,"08/05/2021 01:00:00 AM",2021,"August",5,"Thursday",1,"Spencer St-Collins St (North)",28,"Weekday",-37.81887962,144.954492
"3580",24,3815382,"08/04/2021 10:00:00 PM",2021,"August",4,"Wednesday",22,"Spencer St-Collins St (North)",275,"Weekday",-37.81887962,144.954492
"3581",24,3811505,"08/02/2021 01:00:00 PM",2021,"August",2,"Monday",13,"Spencer St-Collins St (North)",653,"Weekday",-37.81887962,144.954492
"3582",24,3814294,"08/04/2021 06:00:00 AM",2021,"August",4,"Wednesday",6,"Spencer St-Collins St (North)",328,"Weekday",-37.81887962,144.954492
"3583",24,3820852,"08/08/2021 06:00:00 AM",2021,"August",8,"Sunday",6,"Spencer St-Collins St (North)",55,"Weekend",-37.81887962,144.954492
"3584",24,3813137,"08/03/2021 01:00:00 PM",2021,"August",3,"Tuesday",13,"Spencer St-Collins St (North)",699,"Weekday",-37.81887962,144.954492
"3585",24,3811709,"08/02/2021 04:00:00 PM",2021,"August",2,"Monday",16,"Spencer St-Collins St (North)",996,"Weekday",-37.81887962,144.954492
"3586",24,3814498,"08/04/2021 09:00:00 AM",2021,"August",4,"Wednesday",9,"Spencer St-Collins St (North)",676,"Weekday",-37.81887962,144.954492
"3587",24,3818102,"08/06/2021 02:00:00 PM",2021,"August",6,"Friday",14,"Spencer St-Collins St (North)",356,"Weekday",-37.81887962,144.954492
"3588",24,3812049,"08/02/2021 09:00:00 PM",2021,"August",2,"Monday",21,"Spencer St-Collins St (North)",267,"Weekday",-37.81887962,144.954492
"3589",24,3812117,"08/02/2021 10:00:00 PM",2021,"August",2,"Monday",22,"Spencer St-Collins St (North)",222,"Weekday",-37.81887962,144.954492
"3590",24,3813273,"08/03/2021 03:00:00 PM",2021,"August",3,"Tuesday",15,"Spencer St-Collins St (North)",836,"Weekday",-37.81887962,144.954492
"3591",24,3821956,"08/08/2021 10:00:00 PM",2021,"August",8,"Sunday",22,"Spencer St-Collins St (North)",107,"Weekend",-37.81887962,144.954492
"3592",24,3821473,"08/08/2021 03:00:00 PM",2021,"August",8,"Sunday",15,"Spencer St-Collins St (North)",282,"Weekend",-37.81887962,144.954492
"3593",24,3814906,"08/04/2021 03:00:00 PM",2021,"August",4,"Wednesday",15,"Spencer St-Collins St (North)",973,"Weekday",-37.81887962,144.954492
"3594",24,3814022,"08/04/2021 02:00:00 AM",2021,"August",4,"Wednesday",2,"Spencer St-Collins St (North)",22,"Weekday",-37.81887962,144.954492
"3595",24,3820300,"08/07/2021 10:00:00 PM",2021,"August",7,"Saturday",22,"Spencer St-Collins St (North)",106,"Weekend",-37.81887962,144.954492
"3596",24,3815926,"08/05/2021 06:00:00 AM",2021,"August",5,"Thursday",6,"Spencer St-Collins St (North)",298,"Weekday",-37.81887962,144.954492
"3597",24,3815314,"08/04/2021 09:00:00 PM",2021,"August",4,"Wednesday",21,"Spencer St-Collins St (North)",308,"Weekday",-37.81887962,144.954492
"3598",24,3815110,"08/04/2021 06:00:00 PM",2021,"August",4,"Wednesday",18,"Spencer St-Collins St (North)",840,"Weekday",-37.81887962,144.954492
"3599",24,3814566,"08/04/2021 10:00:00 AM",2021,"August",4,"Wednesday",10,"Spencer St-Collins St (North)",563,"Weekday",-37.81887962,144.954492
"3600",24,3811777,"08/02/2021 05:00:00 PM",2021,"August",2,"Monday",17,"Spencer St-Collins St (North)",1283,"Weekday",-37.81887962,144.954492
"3601",24,3818374,"08/06/2021 06:00:00 PM",2021,"August",6,"Friday",18,"Spencer St-Collins St (North)",411,"Weekday",-37.81887962,144.954492
"3602",24,3820438,"08/08/2021 12:00:00 AM",2021,"August",8,"Sunday",0,"Spencer St-Collins St (North)",48,"Weekend",-37.81887962,144.954492
"3603",24,3821818,"08/08/2021 08:00:00 PM",2021,"August",8,"Sunday",20,"Spencer St-Collins St (North)",179,"Weekend",-37.81887962,144.954492
"3604",24,3814838,"08/04/2021 02:00:00 PM",2021,"August",4,"Wednesday",14,"Spencer St-Collins St (North)",661,"Weekday",-37.81887962,144.954492
"3605",24,3819334,"08/07/2021 08:00:00 AM",2021,"August",7,"Saturday",8,"Spencer St-Collins St (North)",124,"Weekend",-37.81887962,144.954492
"3606",24,3813749,"08/03/2021 10:00:00 PM",2021,"August",3,"Tuesday",22,"Spencer St-Collins St (North)",240,"Weekday",-37.81887962,144.954492
"3607",24,3821611,"08/08/2021 05:00:00 PM",2021,"August",8,"Sunday",17,"Spencer St-Collins St (North)",206,"Weekend",-37.81887962,144.954492
"3608",24,3813954,"08/04/2021 01:00:00 AM",2021,"August",4,"Wednesday",1,"Spencer St-Collins St (North)",14,"Weekday",-37.81887962,144.954492
"3609",24,3814158,"08/04/2021 04:00:00 AM",2021,"August",4,"Wednesday",4,"Spencer St-Collins St (North)",18,"Weekday",-37.81887962,144.954492
"3610",24,3816470,"08/05/2021 02:00:00 PM",2021,"August",5,"Thursday",14,"Spencer St-Collins St (North)",690,"Weekday",-37.81887962,144.954492
"3611",24,3811573,"08/02/2021 02:00:00 PM",2021,"August",2,"Monday",14,"Spencer St-Collins St (North)",637,"Weekday",-37.81887962,144.954492
"3612",24,3816606,"08/05/2021 04:00:00 PM",2021,"August",5,"Thursday",16,"Spencer St-Collins St (North)",1043,"Weekday",-37.81887962,144.954492
"3613",24,3818306,"08/06/2021 05:00:00 PM",2021,"August",6,"Friday",17,"Spencer St-Collins St (North)",602,"Weekday",-37.81887962,144.954492
"3614",24,3819955,"08/07/2021 05:00:00 PM",2021,"August",7,"Saturday",17,"Spencer St-Collins St (North)",270,"Weekend",-37.81887962,144.954492
"3615",24,3816266,"08/05/2021 11:00:00 AM",2021,"August",5,"Thursday",11,"Spencer St-Collins St (North)",546,"Weekday",-37.81887962,144.954492
"3616",24,3819058,"08/07/2021 04:00:00 AM",2021,"August",7,"Saturday",4,"Spencer St-Collins St (North)",18,"Weekend",-37.81887962,144.954492
"3617",24,3817286,"08/06/2021 02:00:00 AM",2021,"August",6,"Friday",2,"Spencer St-Collins St (North)",19,"Weekday",-37.81887962,144.954492
"3618",24,3814770,"08/04/2021 01:00:00 PM",2021,"August",4,"Wednesday",13,"Spencer St-Collins St (North)",753,"Weekday",-37.81887962,144.954492
"3619",24,3820369,"08/07/2021 11:00:00 PM",2021,"August",7,"Saturday",23,"Spencer St-Collins St (North)",81,"Weekend",-37.81887962,144.954492
"3620",24,3812797,"08/03/2021 08:00:00 AM",2021,"August",3,"Tuesday",8,"Spencer St-Collins St (North)",1018,"Weekday",-37.81887962,144.954492
"3621",24,3819679,"08/07/2021 01:00:00 PM",2021,"August",7,"Saturday",13,"Spencer St-Collins St (North)",250,"Weekend",-37.81887962,144.954492
"3622",24,3811301,"08/02/2021 10:00:00 AM",2021,"August",2,"Monday",10,"Spencer St-Collins St (North)",455,"Weekday",-37.81887962,144.954492
"3623",24,3816402,"08/05/2021 01:00:00 PM",2021,"August",5,"Thursday",13,"Spencer St-Collins St (North)",660,"Weekday",-37.81887962,144.954492
"3624",24,3814090,"08/04/2021 03:00:00 AM",2021,"August",4,"Wednesday",3,"Spencer St-Collins St (North)",21,"Weekday",-37.81887962,144.954492
"3625",24,3813069,"08/03/2021 12:00:00 PM",2021,"August",3,"Tuesday",12,"Spencer St-Collins St (North)",693,"Weekday",-37.81887962,144.954492
"3626",24,3813477,"08/03/2021 06:00:00 PM",2021,"August",3,"Tuesday",18,"Spencer St-Collins St (North)",813,"Weekday",-37.81887962,144.954492
"3627",24,3821404,"08/08/2021 02:00:00 PM",2021,"August",8,"Sunday",14,"Spencer St-Collins St (North)",292,"Weekend",-37.81887962,144.954492
"3628",24,3811981,"08/02/2021 08:00:00 PM",2021,"August",2,"Monday",20,"Spencer St-Collins St (North)",272,"Weekday",-37.81887962,144.954492
"3629",24,3821128,"08/08/2021 10:00:00 AM",2021,"August",8,"Sunday",10,"Spencer St-Collins St (North)",162,"Weekend",-37.81887962,144.954492
"3630",24,3817762,"08/06/2021 09:00:00 AM",2021,"August",6,"Friday",9,"Spencer St-Collins St (North)",385,"Weekday",-37.81887962,144.954492
"3631",24,3819610,"08/07/2021 12:00:00 PM",2021,"August",7,"Saturday",12,"Spencer St-Collins St (North)",212,"Weekend",-37.81887962,144.954492
"3632",24,3821680,"08/08/2021 06:00:00 PM",2021,"August",8,"Sunday",18,"Spencer St-Collins St (North)",238,"Weekend",-37.81887962,144.954492
"3633",24,3818238,"08/06/2021 04:00:00 PM",2021,"August",6,"Friday",16,"Spencer St-Collins St (North)",461,"Weekday",-37.81887962,144.954492
"3634",24,3815722,"08/05/2021 03:00:00 AM",2021,"August",5,"Thursday",3,"Spencer St-Collins St (North)",18,"Weekday",-37.81887962,144.954492
"3635",24,3821749,"08/08/2021 07:00:00 PM",2021,"August",8,"Sunday",19,"Spencer St-Collins St (North)",154,"Weekend",-37.81887962,144.954492
"3636",24,3816062,"08/05/2021 08:00:00 AM",2021,"August",5,"Thursday",8,"Spencer St-Collins St (North)",986,"Weekday",-37.81887962,144.954492
"3637",24,3817626,"08/06/2021 07:00:00 AM",2021,"August",6,"Friday",7,"Spencer St-Collins St (North)",310,"Weekday",-37.81887962,144.954492
"3638",24,3817694,"08/06/2021 08:00:00 AM",2021,"August",6,"Friday",8,"Spencer St-Collins St (North)",414,"Weekday",-37.81887962,144.954492
"3639",24,3815654,"08/05/2021 02:00:00 AM",2021,"August",5,"Thursday",2,"Spencer St-Collins St (North)",15,"Weekday",-37.81887962,144.954492
"3640",24,3820714,"08/08/2021 04:00:00 AM",2021,"August",8,"Sunday",4,"Spencer St-Collins St (North)",10,"Weekend",-37.81887962,144.954492
"3641",24,3815994,"08/05/2021 07:00:00 AM",2021,"August",5,"Thursday",7,"Spencer St-Collins St (North)",623,"Weekday",-37.81887962,144.954492
"3642",24,3820162,"08/07/2021 08:00:00 PM",2021,"August",7,"Saturday",20,"Spencer St-Collins St (North)",174,"Weekend",-37.81887962,144.954492
"3643",24,3815858,"08/05/2021 05:00:00 AM",2021,"August",5,"Thursday",5,"Spencer St-Collins St (North)",96,"Weekday",-37.81887962,144.954492
"3644",24,3819748,"08/07/2021 02:00:00 PM",2021,"August",7,"Saturday",14,"Spencer St-Collins St (North)",289,"Weekend",-37.81887962,144.954492
"3645",24,3811369,"08/02/2021 11:00:00 AM",2021,"August",2,"Monday",11,"Spencer St-Collins St (North)",473,"Weekday",-37.81887962,144.954492
"3646",24,3815790,"08/05/2021 04:00:00 AM",2021,"August",5,"Thursday",4,"Spencer St-Collins St (North)",9,"Weekday",-37.81887962,144.954492
"3647",24,3816198,"08/05/2021 10:00:00 AM",2021,"August",5,"Thursday",10,"Spencer St-Collins St (North)",510,"Weekday",-37.81887962,144.954492
"3648",24,3811437,"08/02/2021 12:00:00 PM",2021,"August",2,"Monday",12,"Spencer St-Collins St (North)",622,"Weekday",-37.81887962,144.954492
"3649",25,3815520,"08/05/2021 12:00:00 AM",2021,"August",5,"Thursday",0,"Melbourne Convention Exhibition Centre",34,"Weekday",-37.82401776,144.9560443
"3650",25,3821475,"08/08/2021 03:00:00 PM",2021,"August",8,"Sunday",15,"Melbourne Convention Exhibition Centre",841,"Weekend",-37.82401776,144.9560443
"3651",25,3810759,"08/02/2021 02:00:00 AM",2021,"August",2,"Monday",2,"Melbourne Convention Exhibition Centre",6,"Weekday",-37.82401776,144.9560443
"3652",25,3818922,"08/07/2021 02:00:00 AM",2021,"August",7,"Saturday",2,"Melbourne Convention Exhibition Centre",9,"Weekend",-37.82401776,144.9560443
"3653",25,3812391,"08/03/2021 02:00:00 AM",2021,"August",3,"Tuesday",2,"Melbourne Convention Exhibition Centre",7,"Weekday",-37.82401776,144.9560443
