"Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","latitude","longitude","Weekday"
9,2775441,"08/05/2019 03:00:00 PM",2019,"August",5,"Monday",15,"Southern Cross Station",1375,-37.81982992,144.9510256,"Weekday"
9,2781588,"08/10/2019 09:00:00 AM",2019,"August",10,"Saturday",9,"Southern Cross Station",131,-37.81982992,144.9510256,"Weekend"
9,2776926,"08/06/2019 06:00:00 PM",2019,"August",6,"Tuesday",18,"Southern Cross Station",2041,-37.81982992,144.9510256,"Weekday"
9,2781640,"08/10/2019 10:00:00 AM",2019,"August",10,"Saturday",10,"Southern Cross Station",134,-37.81982992,144.9510256,"Weekend"
9,2782628,"08/11/2019 05:00:00 AM",2019,"August",11,"Sunday",5,"Southern Cross Station",17,-37.81982992,144.9510256,"Weekend"
9,2777580,"08/07/2019 06:00:00 AM",2019,"August",7,"Wednesday",6,"Southern Cross Station",521,-37.81982992,144.9510256,"Weekday"
9,2776486,"08/06/2019 10:00:00 AM",2019,"August",6,"Tuesday",10,"Southern Cross Station",1026,-37.81982992,144.9510256,"Weekday"
9,2782368,"08/11/2019 12:00:00 AM",2019,"August",11,"Sunday",0,"Southern Cross Station",29,-37.81982992,144.9510256,"Weekend"
9,2782732,"08/11/2019 07:00:00 AM",2019,"August",11,"Sunday",7,"Southern Cross Station",51,-37.81982992,144.9510256,"Weekend"
9,2783356,"08/11/2019 07:00:00 PM",2019,"August",11,"Sunday",19,"Southern Cross Station",72,-37.81982992,144.9510256,"Weekend"
9,2780590,"08/09/2019 02:00:00 PM",2019,"August",9,"Friday",14,"Southern Cross Station",890,-37.81982992,144.9510256,"Weekday"
9,2778984,"08/08/2019 08:00:00 AM",2019,"August",8,"Thursday",8,"Southern Cross Station",4278,-37.81982992,144.9510256,"Weekday"
9,2780325,"08/09/2019 09:00:00 AM",2019,"August",9,"Friday",9,"Southern Cross Station",2616,-37.81982992,144.9510256,"Weekday"
9,2778552,"08/08/2019 12:00:00 AM",2019,"August",8,"Thursday",0,"Southern Cross Station",12,-37.81982992,144.9510256,"Weekday"
9,2781900,"08/10/2019 03:00:00 PM",2019,"August",10,"Saturday",15,"Southern Cross Station",178,-37.81982992,144.9510256,"Weekend"
9,2783460,"08/11/2019 09:00:00 PM",2019,"August",11,"Sunday",21,"Southern Cross Station",44,-37.81982992,144.9510256,"Weekend"
9,2776046,"08/06/2019 02:00:00 AM",2019,"August",6,"Tuesday",2,"Southern Cross Station",5,-37.81982992,144.9510256,"Weekday"
9,2783096,"08/11/2019 02:00:00 PM",2019,"August",11,"Sunday",14,"Southern Cross Station",106,-37.81982992,144.9510256,"Weekend"
9,2775276,"08/05/2019 12:00:00 PM",2019,"August",5,"Monday",12,"Southern Cross Station",1463,-37.81982992,144.9510256,"Weekday"
9,2783408,"08/11/2019 08:00:00 PM",2019,"August",11,"Sunday",20,"Southern Cross Station",49,-37.81982992,144.9510256,"Weekend"
9,2779524,"08/08/2019 06:00:00 PM",2019,"August",8,"Thursday",18,"Southern Cross Station",1825,-37.81982992,144.9510256,"Weekday"
9,2778444,"08/07/2019 10:00:00 PM",2019,"August",7,"Wednesday",22,"Southern Cross Station",98,-37.81982992,144.9510256,"Weekday"
9,2782004,"08/10/2019 05:00:00 PM",2019,"August",10,"Saturday",17,"Southern Cross Station",232,-37.81982992,144.9510256,"Weekend"
9,2780908,"08/09/2019 08:00:00 PM",2019,"August",9,"Friday",20,"Southern Cross Station",313,-37.81982992,144.9510256,"Weekday"
9,2782784,"08/11/2019 08:00:00 AM",2019,"August",11,"Sunday",8,"Southern Cross Station",75,-37.81982992,144.9510256,"Weekend"
9,2776816,"08/06/2019 04:00:00 PM",2019,"August",6,"Tuesday",16,"Southern Cross Station",3287,-37.81982992,144.9510256,"Weekday"
9,2781328,"08/10/2019 04:00:00 AM",2019,"August",10,"Saturday",4,"Southern Cross Station",9,-37.81982992,144.9510256,"Weekend"
9,2775936,"08/06/2019 12:00:00 AM",2019,"August",6,"Tuesday",0,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2778120,"08/07/2019 04:00:00 PM",2019,"August",7,"Wednesday",16,"Southern Cross Station",2980,-37.81982992,144.9510256,"Weekday"
9,2774891,"08/05/2019 05:00:00 AM",2019,"August",5,"Monday",5,"Southern Cross Station",85,-37.81982992,144.9510256,"Weekday"
9,2775221,"08/05/2019 11:00:00 AM",2019,"August",5,"Monday",11,"Southern Cross Station",671,-37.81982992,144.9510256,"Weekday"
9,2778012,"08/07/2019 02:00:00 PM",2019,"August",7,"Wednesday",14,"Southern Cross Station",949,-37.81982992,144.9510256,"Weekday"
9,2781692,"08/10/2019 11:00:00 AM",2019,"August",10,"Saturday",11,"Southern Cross Station",168,-37.81982992,144.9510256,"Weekend"
9,2776211,"08/06/2019 05:00:00 AM",2019,"August",6,"Tuesday",5,"Southern Cross Station",80,-37.81982992,144.9510256,"Weekday"
9,2782420,"08/11/2019 01:00:00 AM",2019,"August",11,"Sunday",1,"Southern Cross Station",33,-37.81982992,144.9510256,"Weekend"
9,2782264,"08/10/2019 10:00:00 PM",2019,"August",10,"Saturday",22,"Southern Cross Station",132,-37.81982992,144.9510256,"Weekend"
9,2776761,"08/06/2019 03:00:00 PM",2019,"August",6,"Tuesday",15,"Southern Cross Station",1383,-37.81982992,144.9510256,"Weekday"
9,2782472,"08/11/2019 02:00:00 AM",2019,"August",11,"Sunday",2,"Southern Cross Station",15,-37.81982992,144.9510256,"Weekend"
9,2775881,"08/05/2019 11:00:00 PM",2019,"August",5,"Monday",23,"Southern Cross Station",44,-37.81982992,144.9510256,"Weekday"
9,2776321,"08/06/2019 07:00:00 AM",2019,"August",6,"Tuesday",7,"Southern Cross Station",2368,-37.81982992,144.9510256,"Weekday"
9,2775111,"08/05/2019 09:00:00 AM",2019,"August",5,"Monday",9,"Southern Cross Station",2811,-37.81982992,144.9510256,"Weekday"
9,2782992,"08/11/2019 12:00:00 PM",2019,"August",11,"Sunday",12,"Southern Cross Station",164,-37.81982992,144.9510256,"Weekend"
9,2780961,"08/09/2019 09:00:00 PM",2019,"August",9,"Friday",21,"Southern Cross Station",169,-37.81982992,144.9510256,"Weekday"
9,2782316,"08/10/2019 11:00:00 PM",2019,"August",10,"Saturday",23,"Southern Cross Station",44,-37.81982992,144.9510256,"Weekend"
9,2781952,"08/10/2019 04:00:00 PM",2019,"August",10,"Saturday",16,"Southern Cross Station",184,-37.81982992,144.9510256,"Weekend"
9,2777958,"08/07/2019 01:00:00 PM",2019,"August",7,"Wednesday",13,"Southern Cross Station",1361,-37.81982992,144.9510256,"Weekday"
9,2775166,"08/05/2019 10:00:00 AM",2019,"August",5,"Monday",10,"Southern Cross Station",839,-37.81982992,144.9510256,"Weekday"
9,2778714,"08/08/2019 03:00:00 AM",2019,"August",8,"Thursday",3,"Southern Cross Station",2,-37.81982992,144.9510256,"Weekday"
9,2780431,"08/09/2019 11:00:00 AM",2019,"August",9,"Friday",11,"Southern Cross Station",819,-37.81982992,144.9510256,"Weekday"
9,2779578,"08/08/2019 07:00:00 PM",2019,"August",8,"Thursday",19,"Southern Cross Station",558,-37.81982992,144.9510256,"Weekday"
9,2782680,"08/11/2019 06:00:00 AM",2019,"August",11,"Sunday",6,"Southern Cross Station",17,-37.81982992,144.9510256,"Weekend"
9,2776541,"08/06/2019 11:00:00 AM",2019,"August",6,"Tuesday",11,"Southern Cross Station",793,-37.81982992,144.9510256,"Weekday"
9,2777634,"08/07/2019 07:00:00 AM",2019,"August",7,"Wednesday",7,"Southern Cross Station",2257,-37.81982992,144.9510256,"Weekday"
9,2781276,"08/10/2019 03:00:00 AM",2019,"August",10,"Saturday",3,"Southern Cross Station",4,-37.81982992,144.9510256,"Weekend"
9,2783148,"08/11/2019 03:00:00 PM",2019,"August",11,"Sunday",15,"Southern Cross Station",148,-37.81982992,144.9510256,"Weekend"
9,2775001,"08/05/2019 07:00:00 AM",2019,"August",5,"Monday",7,"Southern Cross Station",2228,-37.81982992,144.9510256,"Weekday"
9,2776706,"08/06/2019 02:00:00 PM",2019,"August",6,"Tuesday",14,"Southern Cross Station",868,-37.81982992,144.9510256,"Weekday"
9,2775056,"08/05/2019 08:00:00 AM",2019,"August",5,"Monday",8,"Southern Cross Station",4460,-37.81982992,144.9510256,"Weekday"
9,2778174,"08/07/2019 05:00:00 PM",2019,"August",7,"Wednesday",17,"Southern Cross Station",4336,-37.81982992,144.9510256,"Weekday"
9,2778660,"08/08/2019 02:00:00 AM",2019,"August",8,"Thursday",2,"Southern Cross Station",3,-37.81982992,144.9510256,"Weekday"
9,2781432,"08/10/2019 06:00:00 AM",2019,"August",10,"Saturday",6,"Southern Cross Station",46,-37.81982992,144.9510256,"Weekend"
9,2777201,"08/06/2019 11:00:00 PM",2019,"August",6,"Tuesday",23,"Southern Cross Station",66,-37.81982992,144.9510256,"Weekday"
9,2778498,"08/07/2019 11:00:00 PM",2019,"August",7,"Wednesday",23,"Southern Cross Station",39,-37.81982992,144.9510256,"Weekday"
9,2775826,"08/05/2019 10:00:00 PM",2019,"August",5,"Monday",22,"Southern Cross Station",85,-37.81982992,144.9510256,"Weekday"
9,2779470,"08/08/2019 05:00:00 PM",2019,"August",8,"Thursday",17,"Southern Cross Station",4281,-37.81982992,144.9510256,"Weekday"
9,2775991,"08/06/2019 01:00:00 AM",2019,"August",6,"Tuesday",1,"Southern Cross Station",6,-37.81982992,144.9510256,"Weekday"
9,2783512,"08/11/2019 10:00:00 PM",2019,"August",11,"Sunday",22,"Southern Cross Station",44,-37.81982992,144.9510256,"Weekend"
9,2779254,"08/08/2019 01:00:00 PM",2019,"August",8,"Thursday",13,"Southern Cross Station",1412,-37.81982992,144.9510256,"Weekday"
9,2779308,"08/08/2019 02:00:00 PM",2019,"August",8,"Thursday",14,"Southern Cross Station",907,-37.81982992,144.9510256,"Weekday"
9,2777850,"08/07/2019 11:00:00 AM",2019,"August",7,"Wednesday",11,"Southern Cross Station",814,-37.81982992,144.9510256,"Weekday"
9,2778390,"08/07/2019 09:00:00 PM",2019,"August",7,"Wednesday",21,"Southern Cross Station",99,-37.81982992,144.9510256,"Weekday"
9,2774946,"08/05/2019 06:00:00 AM",2019,"August",5,"Monday",6,"Southern Cross Station",562,-37.81982992,144.9510256,"Weekday"
9,2779848,"08/09/2019 12:00:00 AM",2019,"August",9,"Friday",0,"Southern Cross Station",14,-37.81982992,144.9510256,"Weekday"
9,2781744,"08/10/2019 12:00:00 PM",2019,"August",10,"Saturday",12,"Southern Cross Station",167,-37.81982992,144.9510256,"Weekend"
9,2783044,"08/11/2019 01:00:00 PM",2019,"August",11,"Sunday",13,"Southern Cross Station",120,-37.81982992,144.9510256,"Weekend"
9,2780007,"08/09/2019 03:00:00 AM",2019,"August",9,"Friday",3,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2779038,"08/08/2019 09:00:00 AM",2019,"August",8,"Thursday",9,"Southern Cross Station",2873,-37.81982992,144.9510256,"Weekday"
9,2781536,"08/10/2019 08:00:00 AM",2019,"August",10,"Saturday",8,"Southern Cross Station",109,-37.81982992,144.9510256,"Weekend"
9,2774671,"08/05/2019 01:00:00 AM",2019,"August",5,"Monday",1,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2777310,"08/07/2019 01:00:00 AM",2019,"August",7,"Wednesday",1,"Southern Cross Station",8,-37.81982992,144.9510256,"Weekday"
9,2776596,"08/06/2019 12:00:00 PM",2019,"August",6,"Tuesday",12,"Southern Cross Station",1577,-37.81982992,144.9510256,"Weekday"
9,2777742,"08/07/2019 09:00:00 AM",2019,"August",7,"Wednesday",9,"Southern Cross Station",2599,-37.81982992,144.9510256,"Weekday"
9,2779416,"08/08/2019 04:00:00 PM",2019,"August",8,"Thursday",16,"Southern Cross Station",3081,-37.81982992,144.9510256,"Weekday"
9,2780696,"08/09/2019 04:00:00 PM",2019,"August",9,"Friday",16,"Southern Cross Station",2874,-37.81982992,144.9510256,"Weekday"
9,2781067,"08/09/2019 11:00:00 PM",2019,"August",9,"Friday",23,"Southern Cross Station",82,-37.81982992,144.9510256,"Weekday"
9,2779901,"08/09/2019 01:00:00 AM",2019,"August",9,"Friday",1,"Southern Cross Station",9,-37.81982992,144.9510256,"Weekday"
9,2778606,"08/08/2019 01:00:00 AM",2019,"August",8,"Thursday",1,"Southern Cross Station",6,-37.81982992,144.9510256,"Weekday"
9,2779092,"08/08/2019 10:00:00 AM",2019,"August",8,"Thursday",10,"Southern Cross Station",944,-37.81982992,144.9510256,"Weekday"
9,2780060,"08/09/2019 04:00:00 AM",2019,"August",9,"Friday",4,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2777146,"08/06/2019 10:00:00 PM",2019,"August",6,"Tuesday",22,"Southern Cross Station",84,-37.81982992,144.9510256,"Weekday"
9,2781380,"08/10/2019 05:00:00 AM",2019,"August",10,"Saturday",5,"Southern Cross Station",16,-37.81982992,144.9510256,"Weekend"
9,2775331,"08/05/2019 01:00:00 PM",2019,"August",5,"Monday",13,"Southern Cross Station",1262,-37.81982992,144.9510256,"Weekday"
9,2777688,"08/07/2019 08:00:00 AM",2019,"August",7,"Wednesday",8,"Southern Cross Station",4273,-37.81982992,144.9510256,"Weekday"
9,2780537,"08/09/2019 01:00:00 PM",2019,"August",9,"Friday",13,"Southern Cross Station",1123,-37.81982992,144.9510256,"Weekday"
9,2778282,"08/07/2019 07:00:00 PM",2019,"August",7,"Wednesday",19,"Southern Cross Station",579,-37.81982992,144.9510256,"Weekday"
9,2774726,"08/05/2019 02:00:00 AM",2019,"August",5,"Monday",2,"Southern Cross Station",8,-37.81982992,144.9510256,"Weekday"
9,2779794,"08/08/2019 11:00:00 PM",2019,"August",8,"Thursday",23,"Southern Cross Station",70,-37.81982992,144.9510256,"Weekday"
9,2782056,"08/10/2019 06:00:00 PM",2019,"August",10,"Saturday",18,"Southern Cross Station",251,-37.81982992,144.9510256,"Weekend"
9,2779954,"08/09/2019 02:00:00 AM",2019,"August",9,"Friday",2,"Southern Cross Station",9,-37.81982992,144.9510256,"Weekday"
9,2781014,"08/09/2019 10:00:00 PM",2019,"August",9,"Friday",22,"Southern Cross Station",142,-37.81982992,144.9510256,"Weekday"
9,2779632,"08/08/2019 08:00:00 PM",2019,"August",8,"Thursday",20,"Southern Cross Station",227,-37.81982992,144.9510256,"Weekday"
9,2781224,"08/10/2019 02:00:00 AM",2019,"August",10,"Saturday",2,"Southern Cross Station",9,-37.81982992,144.9510256,"Weekend"
9,2775496,"08/05/2019 04:00:00 PM",2019,"August",5,"Monday",16,"Southern Cross Station",3132,-37.81982992,144.9510256,"Weekday"
9,2780484,"08/09/2019 12:00:00 PM",2019,"August",9,"Friday",12,"Southern Cross Station",1573,-37.81982992,144.9510256,"Weekday"
9,2781172,"08/10/2019 01:00:00 AM",2019,"August",10,"Saturday",1,"Southern Cross Station",25,-37.81982992,144.9510256,"Weekend"
9,2777526,"08/07/2019 05:00:00 AM",2019,"August",7,"Wednesday",5,"Southern Cross Station",101,-37.81982992,144.9510256,"Weekday"
9,2783304,"08/11/2019 06:00:00 PM",2019,"August",11,"Sunday",18,"Southern Cross Station",153,-37.81982992,144.9510256,"Weekend"
9,2779686,"08/08/2019 09:00:00 PM",2019,"August",8,"Thursday",21,"Southern Cross Station",127,-37.81982992,144.9510256,"Weekday"
9,2779200,"08/08/2019 12:00:00 PM",2019,"August",8,"Thursday",12,"Southern Cross Station",1571,-37.81982992,144.9510256,"Weekday"
9,2783564,"08/11/2019 11:00:00 PM",2019,"August",11,"Sunday",23,"Southern Cross Station",20,-37.81982992,144.9510256,"Weekend"
9,2777256,"08/07/2019 12:00:00 AM",2019,"August",7,"Wednesday",0,"Southern Cross Station",17,-37.81982992,144.9510256,"Weekday"
9,2778822,"08/08/2019 05:00:00 AM",2019,"August",8,"Thursday",5,"Southern Cross Station",100,-37.81982992,144.9510256,"Weekday"
9,2774836,"08/05/2019 04:00:00 AM",2019,"August",5,"Monday",4,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2777091,"08/06/2019 09:00:00 PM",2019,"August",6,"Tuesday",21,"Southern Cross Station",144,-37.81982992,144.9510256,"Weekday"
9,2775551,"08/05/2019 05:00:00 PM",2019,"August",5,"Monday",17,"Southern Cross Station",4660,-37.81982992,144.9510256,"Weekday"
9,2776651,"08/06/2019 01:00:00 PM",2019,"August",6,"Tuesday",13,"Southern Cross Station",1333,-37.81982992,144.9510256,"Weekday"
9,2779362,"08/08/2019 03:00:00 PM",2019,"August",8,"Thursday",15,"Southern Cross Station",1441,-37.81982992,144.9510256,"Weekday"
9,2779740,"08/08/2019 10:00:00 PM",2019,"August",8,"Thursday",22,"Southern Cross Station",78,-37.81982992,144.9510256,"Weekday"
9,2775386,"08/05/2019 02:00:00 PM",2019,"August",5,"Monday",14,"Southern Cross Station",890,-37.81982992,144.9510256,"Weekday"
9,2776266,"08/06/2019 06:00:00 AM",2019,"August",6,"Tuesday",6,"Southern Cross Station",559,-37.81982992,144.9510256,"Weekday"
9,2782524,"08/11/2019 03:00:00 AM",2019,"August",11,"Sunday",3,"Southern Cross Station",17,-37.81982992,144.9510256,"Weekend"
9,2774781,"08/05/2019 03:00:00 AM",2019,"August",5,"Monday",3,"Southern Cross Station",2,-37.81982992,144.9510256,"Weekday"
9,2780219,"08/09/2019 07:00:00 AM",2019,"August",9,"Friday",7,"Southern Cross Station",1985,-37.81982992,144.9510256,"Weekday"
9,2782888,"08/11/2019 10:00:00 AM",2019,"August",11,"Sunday",10,"Southern Cross Station",124,-37.81982992,144.9510256,"Weekend"
9,2782836,"08/11/2019 09:00:00 AM",2019,"August",11,"Sunday",9,"Southern Cross Station",124,-37.81982992,144.9510256,"Weekend"
9,2776871,"08/06/2019 05:00:00 PM",2019,"August",6,"Tuesday",17,"Southern Cross Station",4321,-37.81982992,144.9510256,"Weekday"
9,2775771,"08/05/2019 09:00:00 PM",2019,"August",5,"Monday",21,"Southern Cross Station",103,-37.81982992,144.9510256,"Weekday"
9,2780113,"08/09/2019 05:00:00 AM",2019,"August",9,"Friday",5,"Southern Cross Station",91,-37.81982992,144.9510256,"Weekday"
9,2781120,"08/10/2019 12:00:00 AM",2019,"August",10,"Saturday",0,"Southern Cross Station",48,-37.81982992,144.9510256,"Weekend"
9,2778336,"08/07/2019 08:00:00 PM",2019,"August",7,"Wednesday",20,"Southern Cross Station",241,-37.81982992,144.9510256,"Weekday"
9,2782940,"08/11/2019 11:00:00 AM",2019,"August",11,"Sunday",11,"Southern Cross Station",130,-37.81982992,144.9510256,"Weekend"
9,2782108,"08/10/2019 07:00:00 PM",2019,"August",10,"Saturday",19,"Southern Cross Station",110,-37.81982992,144.9510256,"Weekend"
9,2778228,"08/07/2019 06:00:00 PM",2019,"August",7,"Wednesday",18,"Southern Cross Station",1824,-37.81982992,144.9510256,"Weekday"
9,2781796,"08/10/2019 01:00:00 PM",2019,"August",10,"Saturday",13,"Southern Cross Station",141,-37.81982992,144.9510256,"Weekend"
9,2779146,"08/08/2019 11:00:00 AM",2019,"August",8,"Thursday",11,"Southern Cross Station",831,-37.81982992,144.9510256,"Weekday"
9,2777796,"08/07/2019 10:00:00 AM",2019,"August",7,"Wednesday",10,"Southern Cross Station",976,-37.81982992,144.9510256,"Weekday"
9,2783200,"08/11/2019 04:00:00 PM",2019,"August",11,"Sunday",16,"Southern Cross Station",127,-37.81982992,144.9510256,"Weekend"
9,2778876,"08/08/2019 06:00:00 AM",2019,"August",8,"Thursday",6,"Southern Cross Station",568,-37.81982992,144.9510256,"Weekday"
9,2780802,"08/09/2019 06:00:00 PM",2019,"August",9,"Friday",18,"Southern Cross Station",1487,-37.81982992,144.9510256,"Weekday"
9,2780166,"08/09/2019 06:00:00 AM",2019,"August",9,"Friday",6,"Southern Cross Station",490,-37.81982992,144.9510256,"Weekday"
9,2775606,"08/05/2019 06:00:00 PM",2019,"August",5,"Monday",18,"Southern Cross Station",1845,-37.81982992,144.9510256,"Weekday"
9,2782576,"08/11/2019 04:00:00 AM",2019,"August",11,"Sunday",4,"Southern Cross Station",9,-37.81982992,144.9510256,"Weekend"
9,2775716,"08/05/2019 08:00:00 PM",2019,"August",5,"Monday",20,"Southern Cross Station",213,-37.81982992,144.9510256,"Weekday"
9,2780855,"08/09/2019 07:00:00 PM",2019,"August",9,"Friday",19,"Southern Cross Station",550,-37.81982992,144.9510256,"Weekday"
9,2783252,"08/11/2019 05:00:00 PM",2019,"August",11,"Sunday",17,"Southern Cross Station",137,-37.81982992,144.9510256,"Weekend"
9,2780643,"08/09/2019 03:00:00 PM",2019,"August",9,"Friday",15,"Southern Cross Station",1342,-37.81982992,144.9510256,"Weekday"
9,2776376,"08/06/2019 08:00:00 AM",2019,"August",6,"Tuesday",8,"Southern Cross Station",4476,-37.81982992,144.9510256,"Weekday"
9,2777036,"08/06/2019 08:00:00 PM",2019,"August",6,"Tuesday",20,"Southern Cross Station",271,-37.81982992,144.9510256,"Weekday"
9,2781484,"08/10/2019 07:00:00 AM",2019,"August",10,"Saturday",7,"Southern Cross Station",70,-37.81982992,144.9510256,"Weekend"
9,2776431,"08/06/2019 09:00:00 AM",2019,"August",6,"Tuesday",9,"Southern Cross Station",2929,-37.81982992,144.9510256,"Weekday"
9,2781848,"08/10/2019 02:00:00 PM",2019,"August",10,"Saturday",14,"Southern Cross Station",207,-37.81982992,144.9510256,"Weekend"
9,2776981,"08/06/2019 07:00:00 PM",2019,"August",6,"Tuesday",19,"Southern Cross Station",553,-37.81982992,144.9510256,"Weekday"
9,2778768,"08/08/2019 04:00:00 AM",2019,"August",8,"Thursday",4,"Southern Cross Station",6,-37.81982992,144.9510256,"Weekday"
9,2776156,"08/06/2019 04:00:00 AM",2019,"August",6,"Tuesday",4,"Southern Cross Station",8,-37.81982992,144.9510256,"Weekday"
9,2782160,"08/10/2019 08:00:00 PM",2019,"August",10,"Saturday",20,"Southern Cross Station",52,-37.81982992,144.9510256,"Weekend"
9,2778930,"08/08/2019 07:00:00 AM",2019,"August",8,"Thursday",7,"Southern Cross Station",2353,-37.81982992,144.9510256,"Weekday"
9,2776101,"08/06/2019 03:00:00 AM",2019,"August",6,"Tuesday",3,"Southern Cross Station",8,-37.81982992,144.9510256,"Weekday"
9,2777418,"08/07/2019 03:00:00 AM",2019,"August",7,"Wednesday",3,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2775661,"08/05/2019 07:00:00 PM",2019,"August",5,"Monday",19,"Southern Cross Station",566,-37.81982992,144.9510256,"Weekday"
9,2777364,"08/07/2019 02:00:00 AM",2019,"August",7,"Wednesday",2,"Southern Cross Station",3,-37.81982992,144.9510256,"Weekday"
9,2777904,"08/07/2019 12:00:00 PM",2019,"August",7,"Wednesday",12,"Southern Cross Station",1528,-37.81982992,144.9510256,"Weekday"
9,2782212,"08/10/2019 09:00:00 PM",2019,"August",10,"Saturday",21,"Southern Cross Station",106,-37.81982992,144.9510256,"Weekend"
9,2780272,"08/09/2019 08:00:00 AM",2019,"August",9,"Friday",8,"Southern Cross Station",3998,-37.81982992,144.9510256,"Weekday"
9,2777472,"08/07/2019 04:00:00 AM",2019,"August",7,"Wednesday",4,"Southern Cross Station",7,-37.81982992,144.9510256,"Weekday"
9,2780749,"08/09/2019 05:00:00 PM",2019,"August",9,"Friday",17,"Southern Cross Station",3556,-37.81982992,144.9510256,"Weekday"
10,2776487,"08/06/2019 10:00:00 AM",2019,"August",6,"Tuesday",10,"Victoria Point",375,-37.81876473,144.9471055,"Weekday"
10,2775277,"08/05/2019 12:00:00 PM",2019,"August",5,"Monday",12,"Victoria Point",521,-37.81876473,144.9471055,"Weekday"
10,2780379,"08/09/2019 10:00:00 AM",2019,"August",9,"Friday",10,"Victoria Point",294,-37.81876473,144.9471055,"Weekday"
10,2783461,"08/11/2019 09:00:00 PM",2019,"August",11,"Sunday",21,"Victoria Point",28,-37.81876473,144.9471055,"Weekend"
10,2778607,"08/08/2019 01:00:00 AM",2019,"August",8,"Thursday",1,"Victoria Point",3,-37.81876473,144.9471055,"Weekday"
10,2782733,"08/11/2019 07:00:00 AM",2019,"August",11,"Sunday",7,"Victoria Point",22,-37.81876473,144.9471055,"Weekend"
10,2782265,"08/10/2019 10:00:00 PM",2019,"August",10,"Saturday",22,"Victoria Point",169,-37.81876473,144.9471055,"Weekend"
10,2776762,"08/06/2019 03:00:00 PM",2019,"August",6,"Tuesday",15,"Victoria Point",418,-37.81876473,144.9471055,"Weekday"
10,2774617,"08/05/2019 12:00:00 AM",2019,"August",5,"Monday",0,"Victoria Point",7,-37.81876473,144.9471055,"Weekday"
10,2780432,"08/09/2019 11:00:00 AM",2019,"August",9,"Friday",11,"Victoria Point",294,-37.81876473,144.9471055,"Weekday"
10,2782785,"08/11/2019 08:00:00 AM",2019,"August",11,"Sunday",8,"Victoria Point",33,-37.81876473,144.9471055,"Weekend"
10,2781173,"08/10/2019 01:00:00 AM",2019,"August",10,"Saturday",1,"Victoria Point",9,-37.81876473,144.9471055,"Weekend"
10,2776322,"08/06/2019 07:00:00 AM",2019,"August",6,"Tuesday",7,"Victoria Point",405,-37.81876473,144.9471055,"Weekday"
10,2781693,"08/10/2019 11:00:00 AM",2019,"August",10,"Saturday",11,"Victoria Point",59,-37.81876473,144.9471055,"Weekend"
10,2775167,"08/05/2019 10:00:00 AM",2019,"August",5,"Monday",10,"Victoria Point",270,-37.81876473,144.9471055,"Weekday"
10,2781225,"08/10/2019 02:00:00 AM",2019,"August",10,"Saturday",2,"Victoria Point",3,-37.81876473,144.9471055,"Weekend"
10,2783097,"08/11/2019 02:00:00 PM",2019,"August",11,"Sunday",14,"Victoria Point",58,-37.81876473,144.9471055,"Weekend"
10,2781589,"08/10/2019 09:00:00 AM",2019,"August",10,"Saturday",9,"Victoria Point",66,-37.81876473,144.9471055,"Weekend"
10,2781277,"08/10/2019 03:00:00 AM",2019,"August",10,"Saturday",3,"Victoria Point",10,-37.81876473,144.9471055,"Weekend"
10,2780538,"08/09/2019 01:00:00 PM",2019,"August",9,"Friday",13,"Victoria Point",371,-37.81876473,144.9471055,"Weekday"
10,2779579,"08/08/2019 07:00:00 PM",2019,"August",8,"Thursday",19,"Victoria Point",196,-37.81876473,144.9471055,"Weekday"
10,2781641,"08/10/2019 10:00:00 AM",2019,"August",10,"Saturday",10,"Victoria Point",100,-37.81876473,144.9471055,"Weekend"
10,2781329,"08/10/2019 04:00:00 AM",2019,"August",10,"Saturday",4,"Victoria Point",7,-37.81876473,144.9471055,"Weekend"
10,2775497,"08/05/2019 04:00:00 PM",2019,"August",5,"Monday",16,"Victoria Point",656,-37.81876473,144.9471055,"Weekday"
10,2778985,"08/08/2019 08:00:00 AM",2019,"August",8,"Thursday",8,"Victoria Point",660,-37.81876473,144.9471055,"Weekday"
10,2782057,"08/10/2019 06:00:00 PM",2019,"August",10,"Saturday",18,"Victoria Point",192,-37.81876473,144.9471055,"Weekend"
10,2778229,"08/07/2019 06:00:00 PM",2019,"August",7,"Wednesday",18,"Victoria Point",411,-37.81876473,144.9471055,"Weekday"
10,2778499,"08/07/2019 11:00:00 PM",2019,"August",7,"Wednesday",23,"Victoria Point",7,-37.81876473,144.9471055,"Weekday"
10,2775112,"08/05/2019 09:00:00 AM",2019,"August",5,"Monday",9,"Victoria Point",528,-37.81876473,144.9471055,"Weekday"
10,2776927,"08/06/2019 06:00:00 PM",2019,"August",6,"Tuesday",18,"Victoria Point",447,-37.81876473,144.9471055,"Weekday"
10,2775882,"08/05/2019 11:00:00 PM",2019,"August",5,"Monday",23,"Victoria Point",19,-37.81876473,144.9471055,"Weekday"
