"Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","MNum","latitude","longitude"
30,3029871,"02/16/2020 11:00:00 AM",2020,"February",16,"Sunday",11,"Lonsdale St (South)",550,FALSE,2,-37.81121849,144.9665681
30,3197820,"06/16/2020 07:00:00 AM",2020,"June",16,"Tuesday",7,"Lonsdale St (South)",55,TRUE,6,-37.81121849,144.9665681
30,3029814,"02/16/2020 10:00:00 AM",2020,"February",16,"Sunday",10,"Lonsdale St (South)",402,FALSE,2,-37.81121849,144.9665681
30,3154712,"05/16/2020 07:00:00 PM",2020,"May",16,"Saturday",19,"Lonsdale St (South)",141,FALSE,5,-37.81121849,144.9665681
30,3413315,"11/16/2020 04:00:00 AM",2020,"November",16,"Monday",4,"Lonsdale St (South)",10,TRUE,11,-37.81121849,144.9665681
30,3240047,"07/16/2020 05:00:00 PM",2020,"July",16,"Thursday",17,"Lonsdale St (South)",144,TRUE,7,-37.81121849,144.9665681
30,3458379,"12/16/2020 05:00:00 AM",2020,"December",16,"Wednesday",5,"Lonsdale St (South)",20,TRUE,12,-37.81121849,144.9665681
30,3281270,"08/16/2020 08:00:00 AM",2020,"August",16,"Sunday",8,"Lonsdale St (South)",15,FALSE,8,-37.81121849,144.9665681
30,2987390,"01/16/2020 03:00:00 AM",2020,"January",16,"Thursday",3,"Lonsdale St (South)",42,TRUE,1,-37.81121849,144.9665681
30,3458314,"12/16/2020 04:00:00 AM",2020,"December",16,"Wednesday",4,"Lonsdale St (South)",21,TRUE,12,-37.81121849,144.9665681
30,3112845,"04/16/2020 09:00:00 PM",2020,"April",16,"Thursday",21,"Lonsdale St (South)",44,TRUE,4,-37.81121849,144.9665681
30,3197646,"06/16/2020 04:00:00 AM",2020,"June",16,"Tuesday",4,"Lonsdale St (South)",3,TRUE,6,-37.81121849,144.9665681
30,3198458,"06/16/2020 06:00:00 PM",2020,"June",16,"Tuesday",18,"Lonsdale St (South)",314,TRUE,6,-37.81121849,144.9665681
30,3458249,"12/16/2020 03:00:00 AM",2020,"December",16,"Wednesday",3,"Lonsdale St (South)",18,TRUE,12,-37.81121849,144.9665681
30,3239249,"07/16/2020 03:00:00 AM",2020,"July",16,"Thursday",3,"Lonsdale St (South)",3,TRUE,7,-37.81121849,144.9665681
30,3414155,"11/16/2020 06:00:00 PM",2020,"November",16,"Monday",18,"Lonsdale St (South)",269,TRUE,11,-37.81121849,144.9665681
30,3112788,"04/16/2020 08:00:00 PM",2020,"April",16,"Thursday",20,"Lonsdale St (South)",46,TRUE,4,-37.81121849,144.9665681
30,3154004,"05/16/2020 07:00:00 AM",2020,"May",16,"Saturday",7,"Lonsdale St (South)",31,FALSE,5,-37.81121849,144.9665681
30,3198516,"06/16/2020 07:00:00 PM",2020,"June",16,"Tuesday",19,"Lonsdale St (South)",256,TRUE,6,-37.81121849,144.9665681
30,3239876,"07/16/2020 02:00:00 PM",2020,"July",16,"Thursday",14,"Lonsdale St (South)",144,TRUE,7,-37.81121849,144.9665681
30,2987333,"01/16/2020 02:00:00 AM",2020,"January",16,"Thursday",2,"Lonsdale St (South)",83,TRUE,1,-37.81121849,144.9665681
30,3240218,"07/16/2020 08:00:00 PM",2020,"July",16,"Thursday",20,"Lonsdale St (South)",85,TRUE,7,-37.81121849,144.9665681
30,3459289,"12/16/2020 07:00:00 PM",2020,"December",16,"Wednesday",19,"Lonsdale St (South)",506,TRUE,12,-37.81121849,144.9665681
30,3198052,"06/16/2020 11:00:00 AM",2020,"June",16,"Tuesday",11,"Lonsdale St (South)",241,TRUE,6,-37.81121849,144.9665681
30,3111819,"04/16/2020 03:00:00 AM",2020,"April",16,"Thursday",3,"Lonsdale St (South)",3,TRUE,4,-37.81121849,144.9665681
30,3069095,"03/16/2020 01:00:00 AM",2020,"March",16,"Monday",1,"Lonsdale St (South)",123,TRUE,3,-37.81121849,144.9665681
30,3281042,"08/16/2020 04:00:00 AM",2020,"August",16,"Sunday",4,"Lonsdale St (South)",4,FALSE,8,-37.81121849,144.9665681
30,3369661,"10/16/2020 10:00:00 PM",2020,"October",16,"Friday",22,"Lonsdale St (South)",38,TRUE,10,-37.81121849,144.9665681
30,2987447,"01/16/2020 04:00:00 AM",2020,"January",16,"Thursday",4,"Lonsdale St (South)",38,TRUE,1,-37.81121849,144.9665681
30,3240332,"07/16/2020 10:00:00 PM",2020,"July",16,"Thursday",22,"Lonsdale St (South)",44,TRUE,7,-37.81121849,144.9665681
30,3325763,"09/16/2020 10:00:00 AM",2020,"September",16,"Wednesday",10,"Lonsdale St (South)",45,TRUE,9,-37.81121849,144.9665681
30,3239477,"07/16/2020 07:00:00 AM",2020,"July",16,"Thursday",7,"Lonsdale St (South)",70,TRUE,7,-37.81121849,144.9665681
30,3198632,"06/16/2020 09:00:00 PM",2020,"June",16,"Tuesday",21,"Lonsdale St (South)",183,TRUE,6,-37.81121849,144.9665681
30,2987846,"01/16/2020 11:00:00 AM",2020,"January",16,"Thursday",11,"Lonsdale St (South)",608,TRUE,1,-37.81121849,144.9665681
30,3413495,"11/16/2020 07:00:00 AM",2020,"November",16,"Monday",7,"Lonsdale St (South)",36,TRUE,11,-37.81121849,144.9665681
30,3069390,"03/16/2020 06:00:00 AM",2020,"March",16,"Monday",6,"Lonsdale St (South)",100,TRUE,3,-37.81121849,144.9665681
30,3069331,"03/16/2020 05:00:00 AM",2020,"March",16,"Monday",5,"Lonsdale St (South)",53,TRUE,3,-37.81121849,144.9665681
30,3197936,"06/16/2020 09:00:00 AM",2020,"June",16,"Tuesday",9,"Lonsdale St (South)",98,TRUE,6,-37.81121849,144.9665681
30,3281954,"08/16/2020 08:00:00 PM",2020,"August",16,"Sunday",20,"Lonsdale St (South)",30,FALSE,8,-37.81121849,144.9665681
30,2987219,"01/16/2020 12:00:00 AM",2020,"January",16,"Thursday",0,"Lonsdale St (South)",167,TRUE,1,-37.81121849,144.9665681
30,3369012,"10/16/2020 11:00:00 AM",2020,"October",16,"Friday",11,"Lonsdale St (South)",104,TRUE,10,-37.81121849,144.9665681
30,3239819,"07/16/2020 01:00:00 PM",2020,"July",16,"Thursday",13,"Lonsdale St (South)",209,TRUE,7,-37.81121849,144.9665681
30,3198110,"06/16/2020 12:00:00 PM",2020,"June",16,"Tuesday",12,"Lonsdale St (South)",311,TRUE,6,-37.81121849,144.9665681
30,3240161,"07/16/2020 07:00:00 PM",2020,"July",16,"Thursday",19,"Lonsdale St (South)",102,TRUE,7,-37.81121849,144.9665681
30,3070393,"03/16/2020 11:00:00 PM",2020,"March",16,"Monday",23,"Lonsdale St (South)",166,TRUE,3,-37.81121849,144.9665681
30,3414395,"11/16/2020 10:00:00 PM",2020,"November",16,"Monday",22,"Lonsdale St (South)",108,TRUE,11,-37.81121849,144.9665681
30,3069921,"03/16/2020 03:00:00 PM",2020,"March",16,"Monday",15,"Lonsdale St (South)",521,TRUE,3,-37.81121849,144.9665681
30,3280985,"08/16/2020 03:00:00 AM",2020,"August",16,"Sunday",3,"Lonsdale St (South)",6,FALSE,8,-37.81121849,144.9665681
30,3458509,"12/16/2020 07:00:00 AM",2020,"December",16,"Wednesday",7,"Lonsdale St (South)",44,TRUE,12,-37.81121849,144.9665681
30,3153591,"05/16/2020 12:00:00 AM",2020,"May",16,"Saturday",0,"Lonsdale St (South)",22,FALSE,5,-37.81121849,144.9665681
30,3111648,"04/16/2020 12:00:00 AM",2020,"April",16,"Thursday",0,"Lonsdale St (South)",14,TRUE,4,-37.81121849,144.9665681
30,2988473,"01/16/2020 10:00:00 PM",2020,"January",16,"Thursday",22,"Lonsdale St (South)",481,TRUE,1,-37.81121849,144.9665681
30,3280871,"08/16/2020 01:00:00 AM",2020,"August",16,"Sunday",1,"Lonsdale St (South)",2,FALSE,8,-37.81121849,144.9665681
30,3029643,"02/16/2020 07:00:00 AM",2020,"February",16,"Sunday",7,"Lonsdale St (South)",153,FALSE,2,-37.81121849,144.9665681
30,3197878,"06/16/2020 08:00:00 AM",2020,"June",16,"Tuesday",8,"Lonsdale St (South)",67,TRUE,6,-37.81121849,144.9665681
30,3030384,"02/16/2020 08:00:00 PM",2020,"February",16,"Sunday",20,"Lonsdale St (South)",617,FALSE,2,-37.81121849,144.9665681
30,3030042,"02/16/2020 02:00:00 PM",2020,"February",16,"Sunday",14,"Lonsdale St (South)",730,FALSE,2,-37.81121849,144.9665681
30,3369602,"10/16/2020 09:00:00 PM",2020,"October",16,"Friday",21,"Lonsdale St (South)",42,TRUE,10,-37.81121849,144.9665681
30,3414275,"11/16/2020 08:00:00 PM",2020,"November",16,"Monday",20,"Lonsdale St (South)",253,TRUE,11,-37.81121849,144.9665681
30,3281327,"08/16/2020 09:00:00 AM",2020,"August",16,"Sunday",9,"Lonsdale St (South)",35,FALSE,8,-37.81121849,144.9665681
30,3281384,"08/16/2020 10:00:00 AM",2020,"August",16,"Sunday",10,"Lonsdale St (South)",35,FALSE,8,-37.81121849,144.9665681
30,3029985,"02/16/2020 01:00:00 PM",2020,"February",16,"Sunday",13,"Lonsdale St (South)",863,FALSE,2,-37.81121849,144.9665681
30,3070216,"03/16/2020 08:00:00 PM",2020,"March",16,"Monday",20,"Lonsdale St (South)",380,TRUE,3,-37.81121849,144.9665681
30,3153945,"05/16/2020 06:00:00 AM",2020,"May",16,"Saturday",6,"Lonsdale St (South)",25,FALSE,5,-37.81121849,144.9665681
30,3154653,"05/16/2020 06:00:00 PM",2020,"May",16,"Saturday",18,"Lonsdale St (South)",163,FALSE,5,-37.81121849,144.9665681
30,3459354,"12/16/2020 08:00:00 PM",2020,"December",16,"Wednesday",20,"Lonsdale St (South)",512,TRUE,12,-37.81121849,144.9665681
30,3069980,"03/16/2020 04:00:00 PM",2020,"March",16,"Monday",16,"Lonsdale St (South)",434,TRUE,3,-37.81121849,144.9665681
30,3458639,"12/16/2020 09:00:00 AM",2020,"December",16,"Wednesday",9,"Lonsdale St (South)",122,TRUE,12,-37.81121849,144.9665681
30,3413675,"11/16/2020 10:00:00 AM",2020,"November",16,"Monday",10,"Lonsdale St (South)",156,TRUE,11,-37.81121849,144.9665681
30,3413795,"11/16/2020 12:00:00 PM",2020,"November",16,"Monday",12,"Lonsdale St (South)",220,TRUE,11,-37.81121849,144.9665681
30,3069685,"03/16/2020 11:00:00 AM",2020,"March",16,"Monday",11,"Lonsdale St (South)",403,TRUE,3,-37.81121849,144.9665681
30,2988416,"01/16/2020 09:00:00 PM",2020,"January",16,"Thursday",21,"Lonsdale St (South)",690,TRUE,1,-37.81121849,144.9665681
30,3458899,"12/16/2020 01:00:00 PM",2020,"December",16,"Wednesday",13,"Lonsdale St (South)",491,TRUE,12,-37.81121849,144.9665681
30,3154240,"05/16/2020 11:00:00 AM",2020,"May",16,"Saturday",11,"Lonsdale St (South)",151,FALSE,5,-37.81121849,144.9665681
30,3197588,"06/16/2020 03:00:00 AM",2020,"June",16,"Tuesday",3,"Lonsdale St (South)",10,TRUE,6,-37.81121849,144.9665681
30,3240104,"07/16/2020 06:00:00 PM",2020,"July",16,"Thursday",18,"Lonsdale St (South)",137,TRUE,7,-37.81121849,144.9665681
30,3368953,"10/16/2020 10:00:00 AM",2020,"October",16,"Friday",10,"Lonsdale St (South)",72,TRUE,10,-37.81121849,144.9665681
30,3414095,"11/16/2020 05:00:00 PM",2020,"November",16,"Monday",17,"Lonsdale St (South)",296,TRUE,11,-37.81121849,144.9665681
30,3111876,"04/16/2020 04:00:00 AM",2020,"April",16,"Thursday",4,"Lonsdale St (South)",7,TRUE,4,-37.81121849,144.9665681
30,3030327,"02/16/2020 07:00:00 PM",2020,"February",16,"Sunday",19,"Lonsdale St (South)",696,FALSE,2,-37.81121849,144.9665681
30,3281441,"08/16/2020 11:00:00 AM",2020,"August",16,"Sunday",11,"Lonsdale St (South)",69,FALSE,8,-37.81121849,144.9665681
30,3112560,"04/16/2020 04:00:00 PM",2020,"April",16,"Thursday",16,"Lonsdale St (South)",152,TRUE,4,-37.81121849,144.9665681
30,3458184,"12/16/2020 02:00:00 AM",2020,"December",16,"Wednesday",2,"Lonsdale St (South)",52,TRUE,12,-37.81121849,144.9665681
30,3239363,"07/16/2020 05:00:00 AM",2020,"July",16,"Thursday",5,"Lonsdale St (South)",10,TRUE,7,-37.81121849,144.9665681
30,3413435,"11/16/2020 06:00:00 AM",2020,"November",16,"Monday",6,"Lonsdale St (South)",18,TRUE,11,-37.81121849,144.9665681
30,3458054,"12/16/2020 12:00:00 AM",2020,"December",16,"Wednesday",0,"Lonsdale St (South)",82,TRUE,12,-37.81121849,144.9665681
30,3326445,"09/16/2020 09:00:00 PM",2020,"September",16,"Wednesday",21,"Lonsdale St (South)",10,TRUE,9,-37.81121849,144.9665681
30,2988131,"01/16/2020 04:00:00 PM",2020,"January",16,"Thursday",16,"Lonsdale St (South)",778,TRUE,1,-37.81121849,144.9665681
30,3069036,"03/16/2020 12:00:00 AM",2020,"March",16,"Monday",0,"Lonsdale St (South)",181,TRUE,3,-37.81121849,144.9665681
30,2988245,"01/16/2020 06:00:00 PM",2020,"January",16,"Thursday",18,"Lonsdale St (South)",1013,TRUE,1,-37.81121849,144.9665681
30,3369543,"10/16/2020 08:00:00 PM",2020,"October",16,"Friday",20,"Lonsdale St (South)",74,TRUE,10,-37.81121849,144.9665681
30,3070334,"03/16/2020 10:00:00 PM",2020,"March",16,"Monday",22,"Lonsdale St (South)",253,TRUE,3,-37.81121849,144.9665681
30,3069862,"03/16/2020 02:00:00 PM",2020,"March",16,"Monday",14,"Lonsdale St (South)",567,TRUE,3,-37.81121849,144.9665681
30,3112503,"04/16/2020 03:00:00 PM",2020,"April",16,"Thursday",15,"Lonsdale St (South)",137,TRUE,4,-37.81121849,144.9665681
30,3413555,"11/16/2020 08:00:00 AM",2020,"November",16,"Monday",8,"Lonsdale St (South)",65,TRUE,11,-37.81121849,144.9665681
30,3458834,"12/16/2020 12:00:00 PM",2020,"December",16,"Wednesday",12,"Lonsdale St (South)",518,TRUE,12,-37.81121849,144.9665681
30,2988302,"01/16/2020 07:00:00 PM",2020,"January",16,"Thursday",19,"Lonsdale St (South)",772,TRUE,1,-37.81121849,144.9665681
30,3198284,"06/16/2020 03:00:00 PM",2020,"June",16,"Tuesday",15,"Lonsdale St (South)",270,TRUE,6,-37.81121849,144.9665681
30,3281669,"08/16/2020 03:00:00 PM",2020,"August",16,"Sunday",15,"Lonsdale St (South)",117,FALSE,8,-37.81121849,144.9665681
30,3325825,"09/16/2020 11:00:00 AM",2020,"September",16,"Wednesday",11,"Lonsdale St (South)",82,TRUE,9,-37.81121849,144.9665681
30,3198226,"06/16/2020 02:00:00 PM",2020,"June",16,"Tuesday",14,"Lonsdale St (South)",319,TRUE,6,-37.81121849,144.9665681
30,3326321,"09/16/2020 07:00:00 PM",2020,"September",16,"Wednesday",19,"Lonsdale St (South)",79,TRUE,9,-37.81121849,144.9665681
30,3368422,"10/16/2020 01:00:00 AM",2020,"October",16,"Friday",1,"Lonsdale St (South)",6,TRUE,10,-37.81121849,144.9665681
30,3112047,"04/16/2020 07:00:00 AM",2020,"April",16,"Thursday",7,"Lonsdale St (South)",48,TRUE,4,-37.81121849,144.9665681
30,3029700,"02/16/2020 08:00:00 AM",2020,"February",16,"Sunday",8,"Lonsdale St (South)",199,FALSE,2,-37.81121849,144.9665681
30,3325639,"09/16/2020 08:00:00 AM",2020,"September",16,"Wednesday",8,"Lonsdale St (South)",20,TRUE,9,-37.81121849,144.9665681
30,3198574,"06/16/2020 08:00:00 PM",2020,"June",16,"Tuesday",20,"Lonsdale St (South)",229,TRUE,6,-37.81121849,144.9665681
30,3154417,"05/16/2020 02:00:00 PM",2020,"May",16,"Saturday",14,"Lonsdale St (South)",233,FALSE,5,-37.81121849,144.9665681
30,3458704,"12/16/2020 10:00:00 AM",2020,"December",16,"Wednesday",10,"Lonsdale St (South)",177,TRUE,12,-37.81121849,144.9665681
30,3030213,"02/16/2020 05:00:00 PM",2020,"February",16,"Sunday",17,"Lonsdale St (South)",714,FALSE,2,-37.81121849,144.9665681
30,3413195,"11/16/2020 02:00:00 AM",2020,"November",16,"Monday",2,"Lonsdale St (South)",23,TRUE,11,-37.81121849,144.9665681
30,3069567,"03/16/2020 09:00:00 AM",2020,"March",16,"Monday",9,"Lonsdale St (South)",290,TRUE,3,-37.81121849,144.9665681
30,2988530,"01/16/2020 11:00:00 PM",2020,"January",16,"Thursday",23,"Lonsdale St (South)",309,TRUE,1,-37.81121849,144.9665681
30,3281783,"08/16/2020 05:00:00 PM",2020,"August",16,"Sunday",17,"Lonsdale St (South)",96,FALSE,8,-37.81121849,144.9665681
30,3280928,"08/16/2020 02:00:00 AM",2020,"August",16,"Sunday",2,"Lonsdale St (South)",6,FALSE,8,-37.81121849,144.9665681
30,3325143,"09/16/2020 12:00:00 AM",2020,"September",16,"Wednesday",0,"Lonsdale St (South)",5,TRUE,9,-37.81121849,144.9665681
30,3368776,"10/16/2020 07:00:00 AM",2020,"October",16,"Friday",7,"Lonsdale St (South)",47,TRUE,10,-37.81121849,144.9665681
30,3240389,"07/16/2020 11:00:00 PM",2020,"July",16,"Thursday",23,"Lonsdale St (South)",27,TRUE,7,-37.81121849,144.9665681
30,3458119,"12/16/2020 01:00:00 AM",2020,"December",16,"Wednesday",1,"Lonsdale St (South)",84,TRUE,12,-37.81121849,144.9665681
30,3029358,"02/16/2020 02:00:00 AM",2020,"February",16,"Sunday",2,"Lonsdale St (South)",329,FALSE,2,-37.81121849,144.9665681
30,3326135,"09/16/2020 04:00:00 PM",2020,"September",16,"Wednesday",16,"Lonsdale St (South)",103,TRUE,9,-37.81121849,144.9665681
30,2987618,"01/16/2020 07:00:00 AM",2020,"January",16,"Thursday",7,"Lonsdale St (South)",283,TRUE,1,-37.81121849,144.9665681
30,3112104,"04/16/2020 08:00:00 AM",2020,"April",16,"Thursday",8,"Lonsdale St (South)",50,TRUE,4,-37.81121849,144.9665681
30,3281555,"08/16/2020 01:00:00 PM",2020,"August",16,"Sunday",13,"Lonsdale St (South)",84,FALSE,8,-37.81121849,144.9665681
30,3153650,"05/16/2020 01:00:00 AM",2020,"May",16,"Saturday",1,"Lonsdale St (South)",15,FALSE,5,-37.81121849,144.9665681
30,3281099,"08/16/2020 05:00:00 AM",2020,"August",16,"Sunday",5,"Lonsdale St (South)",10,FALSE,8,-37.81121849,144.9665681
30,2987561,"01/16/2020 06:00:00 AM",2020,"January",16,"Thursday",6,"Lonsdale St (South)",124,TRUE,1,-37.81121849,144.9665681
30,3369720,"10/16/2020 11:00:00 PM",2020,"October",16,"Friday",23,"Lonsdale St (South)",9,TRUE,10,-37.81121849,144.9665681
30,3368658,"10/16/2020 05:00:00 AM",2020,"October",16,"Friday",5,"Lonsdale St (South)",13,TRUE,10,-37.81121849,144.9665681
30,3070275,"03/16/2020 09:00:00 PM",2020,"March",16,"Monday",21,"Lonsdale St (South)",319,TRUE,3,-37.81121849,144.9665681
30,3413375,"11/16/2020 05:00:00 AM",2020,"November",16,"Monday",5,"Lonsdale St (South)",10,TRUE,11,-37.81121849,144.9665681
30,3069744,"03/16/2020 12:00:00 PM",2020,"March",16,"Monday",12,"Lonsdale St (South)",723,TRUE,3,-37.81121849,144.9665681
30,3069213,"03/16/2020 03:00:00 AM",2020,"March",16,"Monday",3,"Lonsdale St (South)",27,TRUE,3,-37.81121849,144.9665681
30,3239762,"07/16/2020 12:00:00 PM",2020,"July",16,"Thursday",12,"Lonsdale St (South)",174,TRUE,7,-37.81121849,144.9665681
30,3112275,"04/16/2020 11:00:00 AM",2020,"April",16,"Thursday",11,"Lonsdale St (South)",104,TRUE,4,-37.81121849,144.9665681
30,3368481,"10/16/2020 02:00:00 AM",2020,"October",16,"Friday",2,"Lonsdale St (South)",1,TRUE,10,-37.81121849,144.9665681
30,3281726,"08/16/2020 04:00:00 PM",2020,"August",16,"Sunday",16,"Lonsdale St (South)",109,FALSE,8,-37.81121849,144.9665681
30,3414035,"11/16/2020 04:00:00 PM",2020,"November",16,"Monday",16,"Lonsdale St (South)",225,TRUE,11,-37.81121849,144.9665681
30,3197704,"06/16/2020 05:00:00 AM",2020,"June",16,"Tuesday",5,"Lonsdale St (South)",21,TRUE,6,-37.81121849,144.9665681
30,3280814,"08/16/2020 12:00:00 AM",2020,"August",16,"Sunday",0,"Lonsdale St (South)",6,FALSE,8,-37.81121849,144.9665681
30,3112332,"04/16/2020 12:00:00 PM",2020,"April",16,"Thursday",12,"Lonsdale St (South)",160,TRUE,4,-37.81121849,144.9665681
30,3153827,"05/16/2020 04:00:00 AM",2020,"May",16,"Saturday",4,"Lonsdale St (South)",4,FALSE,5,-37.81121849,144.9665681
30,2987675,"01/16/2020 08:00:00 AM",2020,"January",16,"Thursday",8,"Lonsdale St (South)",483,TRUE,1,-37.81121849,144.9665681
30,3413975,"11/16/2020 03:00:00 PM",2020,"November",16,"Monday",15,"Lonsdale St (South)",245,TRUE,11,-37.81121849,144.9665681
30,3413855,"11/16/2020 01:00:00 PM",2020,"November",16,"Monday",13,"Lonsdale St (South)",294,TRUE,11,-37.81121849,144.9665681
30,3239135,"07/16/2020 01:00:00 AM",2020,"July",16,"Thursday",1,"Lonsdale St (South)",4,TRUE,7,-37.81121849,144.9665681
30,3326507,"09/16/2020 10:00:00 PM",2020,"September",16,"Wednesday",22,"Lonsdale St (South)",15,TRUE,9,-37.81121849,144.9665681
30,2987903,"01/16/2020 12:00:00 PM",2020,"January",16,"Thursday",12,"Lonsdale St (South)",1091,TRUE,1,-37.81121849,144.9665681
30,3154181,"05/16/2020 10:00:00 AM",2020,"May",16,"Saturday",10,"Lonsdale St (South)",65,FALSE,5,-37.81121849,144.9665681
30,2987276,"01/16/2020 01:00:00 AM",2020,"January",16,"Thursday",1,"Lonsdale St (South)",153,TRUE,1,-37.81121849,144.9665681
30,3112902,"04/16/2020 10:00:00 PM",2020,"April",16,"Thursday",22,"Lonsdale St (South)",34,TRUE,4,-37.81121849,144.9665681
30,3069154,"03/16/2020 02:00:00 AM",2020,"March",16,"Monday",2,"Lonsdale St (South)",79,TRUE,3,-37.81121849,144.9665681
30,3069803,"03/16/2020 01:00:00 PM",2020,"March",16,"Monday",13,"Lonsdale St (South)",715,TRUE,3,-37.81121849,144.9665681
30,3413615,"11/16/2020 09:00:00 AM",2020,"November",16,"Monday",9,"Lonsdale St (South)",98,TRUE,11,-37.81121849,144.9665681
30,2987789,"01/16/2020 10:00:00 AM",2020,"January",16,"Thursday",10,"Lonsdale St (South)",431,TRUE,1,-37.81121849,144.9665681
30,3281612,"08/16/2020 02:00:00 PM",2020,"August",16,"Sunday",14,"Lonsdale St (South)",74,FALSE,8,-37.81121849,144.9665681
30,3154830,"05/16/2020 09:00:00 PM",2020,"May",16,"Saturday",21,"Lonsdale St (South)",74,FALSE,5,-37.81121849,144.9665681
30,3369425,"10/16/2020 06:00:00 PM",2020,"October",16,"Friday",18,"Lonsdale St (South)",135,TRUE,10,-37.81121849,144.9665681
30,3029415,"02/16/2020 03:00:00 AM",2020,"February",16,"Sunday",3,"Lonsdale St (South)",341,FALSE,2,-37.81121849,144.9665681
30,3154299,"05/16/2020 12:00:00 PM",2020,"May",16,"Saturday",12,"Lonsdale St (South)",210,FALSE,5,-37.81121849,144.9665681
30,3154063,"05/16/2020 08:00:00 AM",2020,"May",16,"Saturday",8,"Lonsdale St (South)",32,FALSE,5,-37.81121849,144.9665681
30,3414455,"11/16/2020 11:00:00 PM",2020,"November",16,"Monday",23,"Lonsdale St (South)",111,TRUE,11,-37.81121849,144.9665681
30,3325453,"09/16/2020 05:00:00 AM",2020,"September",16,"Wednesday",5,"Lonsdale St (South)",11,TRUE,9,-37.81121849,144.9665681
30,3239648,"07/16/2020 10:00:00 AM",2020,"July",16,"Thursday",10,"Lonsdale St (South)",99,TRUE,7,-37.81121849,144.9665681
30,3069449,"03/16/2020 07:00:00 AM",2020,"March",16,"Monday",7,"Lonsdale St (South)",104,TRUE,3,-37.81121849,144.9665681
30,3197762,"06/16/2020 06:00:00 AM",2020,"June",16,"Tuesday",6,"Lonsdale St (South)",34,TRUE,6,-37.81121849,144.9665681
30,3154358,"05/16/2020 01:00:00 PM",2020,"May",16,"Saturday",13,"Lonsdale St (South)",229,FALSE,5,-37.81121849,144.9665681
30,3070039,"03/16/2020 05:00:00 PM",2020,"March",16,"Monday",17,"Lonsdale St (South)",628,TRUE,3,-37.81121849,144.9665681
30,3030270,"02/16/2020 06:00:00 PM",2020,"February",16,"Sunday",18,"Lonsdale St (South)",645,FALSE,2,-37.81121849,144.9665681
30,3112161,"04/16/2020 09:00:00 AM",2020,"April",16,"Thursday",9,"Lonsdale St (South)",71,TRUE,4,-37.81121849,144.9665681
30,3413255,"11/16/2020 03:00:00 AM",2020,"November",16,"Monday",3,"Lonsdale St (South)",17,TRUE,11,-37.81121849,144.9665681
30,3413735,"11/16/2020 11:00:00 AM",2020,"November",16,"Monday",11,"Lonsdale St (South)",218,TRUE,11,-37.81121849,144.9665681
30,2987504,"01/16/2020 05:00:00 AM",2020,"January",16,"Thursday",5,"Lonsdale St (South)",50,TRUE,1,-37.81121849,144.9665681
30,3368363,"10/16/2020 12:00:00 AM",2020,"October",16,"Friday",0,"Lonsdale St (South)",6,TRUE,10,-37.81121849,144.9665681
30,3325267,"09/16/2020 02:00:00 AM",2020,"September",16,"Wednesday",2,"Lonsdale St (South)",4,TRUE,9,-37.81121849,144.9665681
30,3458444,"12/16/2020 06:00:00 AM",2020,"December",16,"Wednesday",6,"Lonsdale St (South)",39,TRUE,12,-37.81121849,144.9665681
30,3198748,"06/16/2020 11:00:00 PM",2020,"June",16,"Tuesday",23,"Lonsdale St (South)",61,TRUE,6,-37.81121849,144.9665681
30,3154771,"05/16/2020 08:00:00 PM",2020,"May",16,"Saturday",20,"Lonsdale St (South)",98,FALSE,5,-37.81121849,144.9665681
30,3112218,"04/16/2020 10:00:00 AM",2020,"April",16,"Thursday",10,"Lonsdale St (South)",96,TRUE,4,-37.81121849,144.9665681
30,3029472,"02/16/2020 04:00:00 AM",2020,"February",16,"Sunday",4,"Lonsdale St (South)",213,FALSE,2,-37.81121849,144.9665681
30,3069508,"03/16/2020 08:00:00 AM",2020,"March",16,"Monday",8,"Lonsdale St (South)",264,TRUE,3,-37.81121849,144.9665681
30,3325577,"09/16/2020 07:00:00 AM",2020,"September",16,"Wednesday",7,"Lonsdale St (South)",26,TRUE,9,-37.81121849,144.9665681
30,3459419,"12/16/2020 09:00:00 PM",2020,"December",16,"Wednesday",21,"Lonsdale St (South)",406,TRUE,12,-37.81121849,144.9665681
30,2988188,"01/16/2020 05:00:00 PM",2020,"January",16,"Thursday",17,"Lonsdale St (South)",1084,TRUE,1,-37.81121849,144.9665681
30,3112731,"04/16/2020 07:00:00 PM",2020,"April",16,"Thursday",19,"Lonsdale St (South)",83,TRUE,4,-37.81121849,144.9665681
30,3030099,"02/16/2020 03:00:00 PM",2020,"February",16,"Sunday",15,"Lonsdale St (South)",722,FALSE,2,-37.81121849,144.9665681
30,3197530,"06/16/2020 02:00:00 AM",2020,"June",16,"Tuesday",2,"Lonsdale St (South)",12,TRUE,6,-37.81121849,144.9665681
30,3029244,"02/16/2020 12:00:00 AM",2020,"February",16,"Sunday",0,"Lonsdale St (South)",717,FALSE,2,-37.81121849,144.9665681
30,3368717,"10/16/2020 06:00:00 AM",2020,"October",16,"Friday",6,"Lonsdale St (South)",21,TRUE,10,-37.81121849,144.9665681
30,3239534,"07/16/2020 08:00:00 AM",2020,"July",16,"Thursday",8,"Lonsdale St (South)",65,TRUE,7,-37.81121849,144.9665681
